TRANSACTIONID,ACCOUNTID,ACCOUNTTYPEID,CUSTOMERID,CUSTOMERTYPEID,PRODUCTID,PRODUCTCATEGORYID,PROFITCENTERID,VERSION,DATE,VALUE
6274,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20190601,3300
6275,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20190701,16804
6276,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20190801,23105
6277,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20190901,29107
6278,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20191001,41710
6279,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20191101,22805
6280,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20191201,21305
6281,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20200101,9602
6282,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20200201,6601
6283,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20200301,5701
6284,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20200401,55440
6285,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C900,CR,US10_PCC3S,Actual,20200501,23320
6286,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20180401,31927
6287,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20180501,59029
6288,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20180601,21532
6289,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20180701,5568
6290,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20180801,14850
6291,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20180901,11880
6292,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20181001,34155
6293,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20181101,15592
6294,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20181201,46035
6295,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20190101,22646
6296,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20190201,32299
6297,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20190301,33412
6298,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20190401,39589
6299,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20190501,73194
6300,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20190601,26700
6301,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20190701,6905
6302,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20190801,18413
6303,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20190901,14731
6304,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20191001,42351
6305,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20191101,19334
6306,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20191201,57082
6307,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20200101,28081
6308,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20200201,40050
6309,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20200301,41431
6310,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20200401,73575
6311,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20200501,83025
6312,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C950,CR,US10_PCC2S,Actual,20200601,35775
6313,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20180401,151554
6314,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20180501,63377
6315,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20180601,229260
6316,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20180701,99199
6317,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20180801,255713
6318,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20180901,8817
6319,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20181001,157616
6320,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20181101,166434
6321,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20181201,30310
6322,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20190101,49048
6323,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20190201,62275
6324,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20190301,50150
6325,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20190401,187923
6326,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20190501,78585
6327,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20190601,284276
6328,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20190701,123004
6329,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20190801,317077
6330,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20190901,10933
6331,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20191001,195439
6332,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20191101,206373
6333,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20191201,37584
6334,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20200101,60818
6335,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20200201,77219
6336,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20200301,62185
6337,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20200401,314628
6338,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20200501,121242
6339,FPA1/022,INC,USCU_S10,Z1,MZ-FG-C990,CR,US10_PCC1S,Actual,20200601,442884
6340,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20180401,31293
6341,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20180501,27381
6342,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20180601,2933
6343,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20180701,24447
6344,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20180801,36182
6345,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20180901,24447
6346,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20181001,31293
6347,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20181101,11245
6348,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20190101,12712
6349,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20190201,16135
6350,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20190301,4889
6351,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20190401,38802
6352,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20190501,33952
6353,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20190601,3637
6354,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20190701,30314
6355,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20190801,44865
6356,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20190901,30314
6357,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20191001,38802
6358,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20191101,13944
6359,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20200101,15763
6360,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20200201,20007
6361,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20200301,6062
6362,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20200401,59563
6363,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20200501,53340
6364,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M500,MT,US10_PCM3S,Actual,20200601,22225
6365,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20180401,226943
6366,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20180501,137911
6367,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20180601,235672
6368,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20180701,151877
6369,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20180801,337796
6370,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20180901,26185
6371,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20181001,79430
6372,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20181101,315975
6373,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20181201,123946
6374,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20190201,160606
6375,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20190301,233926
6376,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20190401,281403
6377,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20190501,171006
6378,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20190601,292226
6379,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20190701,188324
6380,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20190801,418858
6381,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20190901,32469
6382,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20191001,98491
6383,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20191101,391800
6384,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20191201,153689
6385,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20200201,199147
6386,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20200301,290062
6387,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20200401,288834
6388,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20200501,276138
6389,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M525,MT,US10_PCM2S,Actual,20200601,226941
6390,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20180401,171250
6391,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20180501,151984
6392,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20180601,124156
6393,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20180701,51375
6394,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20180801,117734
6395,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20180901,64218
6396,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20181001,55656
6397,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20181101,162687
6398,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20181201,14984
6399,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20190101,47093
6400,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20190201,0
6401,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20190301,59798
6402,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20190401,212345
6403,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20190501,188456
6404,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20190601,153950
6405,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20190701,63703
6406,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20190801,145987
6407,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20190901,79629
6408,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20191001,69012
6409,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20191101,201727
6410,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20191201,18580
6411,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20200101,58394
6412,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20200301,74148
6413,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20200401,314580
6414,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20200501,422436
6415,FPA1/022,INC,USCU_S10,Z1,MZ-FG-M550,MT,US10_PCM1S,Actual,20200601,224700
6416,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20180401,2486
6417,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20180501,23928
6418,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20180601,15226
6419,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20180701,14294
6420,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20180801,14294
6421,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20180901,18023
6422,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20181001,16469
6423,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20181101,15226
6424,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20181201,3107
6425,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20190101,3729
6426,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20190201,11497
6427,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20190301,6836
6428,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20190401,3082
6429,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20190501,29670
6430,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20190601,18880
6431,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20190701,17724
6432,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20190801,17724
6433,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20190901,22348
6434,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20191001,20422
6435,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20191101,18880
6436,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20191201,3853
6437,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20200101,4623
6438,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20200201,14257
6439,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20200301,8477
6440,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20200401,24295
6441,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20200501,48590
6442,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R100,RC,US10_PCR3S,Actual,20200601,31075
6443,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20180401,354354
6444,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20180501,557780
6445,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20180601,247173
6446,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20180801,129055
6447,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20180901,314982
6448,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20181001,104994
6449,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20181101,115930
6450,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20181201,282171
6451,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20190101,196863
6452,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20190201,80932
6453,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20190301,78745
6454,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20190401,439389
6455,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20190501,691632
6456,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20190601,306488
6457,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20190801,160024
6458,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20190901,390568
6459,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20191001,130189
6460,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20191101,143751
6461,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20191201,349884
6462,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20200101,244105
6463,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20200201,100354
6464,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20200301,97642
6465,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20200401,529840
6466,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20200501,569936
6467,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R200,RC,US10_PCR2S,Actual,20200601,607168
6468,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20180401,281001
6469,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20180501,596064
6470,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20180601,285259
6471,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20180701,608836
6472,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20180801,285259
6473,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20180901,498139
6474,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20181001,268228
6475,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20181101,289516
6476,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20181201,59606
6477,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20190101,149016
6478,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20190201,272486
6479,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20190301,356558
6480,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20190401,348434
6481,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20190501,739102
6482,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20190601,353713
6483,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20190701,754940
6484,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20190801,353713
6485,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20190901,617678
6486,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20191001,332596
6487,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20191101,358992
6488,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20191201,73910
6489,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20200101,184775
6490,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20200201,337875
6491,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20200301,442122
6492,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20200401,470205
6493,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20200501,684990
6494,FPA1/022,INC,USCU_S10,Z1,MZ-FG-R300,RC,US10_PCR1S,Actual,20200601,516645
6495,FPA1/022,INC,USCU_S10,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20180401,23369
6496,FPA1/022,INC,USCU_S10,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20180501,10972
6497,FPA1/022,INC,USCU_S10,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20180601,10626
6498,FPA1/022,INC,USCU_S10,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20180701,29491
6499,FPA1/022,INC,USCU_S10,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20180801,20636
6500,FPA1/022,INC,USCU_S10,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20180901,24101
6501,FPA1/022,INC,USCU_S10,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20181001,2887
6502,FPA1/022,INC,USCU_S10,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20181101,22753
6503,FPA1/022,INC,USCU_S10,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20181201,6044
6504,FPA1/022,INC,USCU_S10,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20190101,10972
6505,FPA1/022,INC,USCU_S10,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20190201,23947
6506,FPA1/022,INC,USCU_S10,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20190301,14822
6507,FPA1/022,INC,USCU_S10,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20190401,28977
6508,FPA1/022,INC,USCU_S10,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20190501,13605
6509,FPA1/022,INC,USCU_S10,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20190601,13176
6510,FPA1/022,INC,USCU_S10,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20190701,36568
6511,FPA1/022,INC,USCU_S10,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20190801,25588
6512,FPA1/022,INC,USCU_S10,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20190901,29884
6513,FPA1/022,INC,USCU_S10,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20191001,3580
6514,FPA1/022,INC,USCU_S10,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20191101,28214
6515,FPA1/022,INC,USCU_S10,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20191201,7495
6516,FPA1/022,INC,USCU_S10,Z1,MZ-TG-Y120,YH,US10_PCY1S,Actual,20200101,13605
